"path_id","idx","lat","lon","east_m","north_m","yaw_rad","yaw_deg","s_m","segment_type","behavior","zone_id","inside_zone","state"
"2","0","37.3038782139","127.9071785031","-31.372000","-32.960300","0.806464947","46.207038","0.000000","STRAIGHT","PARALLEL_PARK","0","0","0"
"2","1","37.3038797981","127.9071804124","-31.202933","-32.783956","0.806464947","46.207038","0.244297","STRAIGHT","PARALLEL_PARK","0","0","0"
"2","2","37.3038813822","127.9071823217","-31.033867","-32.607611","0.806464947","46.207038","0.488593","STRAIGHT","PARALLEL_PARK","0","0","0"
"2","3","37.3038829663","127.9071842311","-30.864800","-32.431267","0.806464947","46.207038","0.732890","STRAIGHT","PARALLEL_PARK","0","0","0"
"2","4","37.3038845504","127.9071861404","-30.695733","-32.254922","0.806464947","46.207038","0.977187","STRAIGHT","PARALLEL_PARK","0","0","0"
"2","5","37.3038861346","127.9071880498","-30.526667","-32.078578","0.806464947","46.207038","1.221484","STRAIGHT","PARALLEL_PARK","0","0","0"
"2","6","37.3038877187","127.9071899591","-30.357600","-31.902233","0.806464947","46.207038","1.465780","STRAIGHT","PARALLEL_PARK","0","0","0"
"2","7","37.3038893028","127.9071918684","-30.188533","-31.725889","0.806464947","46.207038","1.710077","STRAIGHT","PARALLEL_PARK","0","0","0"
"2","8","37.3038908869","127.9071937778","-30.019467","-31.549544","0.806464947","46.207038","1.954374","STRAIGHT","PARALLEL_PARK","0","0","0"
"2","9","37.3038924710","127.9071956871","-29.850400","-31.373200","0.806464947","46.207038","2.198671","CUBIC_HERMITE","PARALLEL_PARK","0","0","0"
"2","10","37.3038938446","127.9071977109","-29.671201","-31.220293","0.612118646","35.071815","2.434240","CUBIC_HERMITE","PARALLEL_PARK","0","0","0"
"2","11","37.3038949130","127.9072000088","-29.467726","-31.101360","0.450855264","25.832104","2.669925","CUBIC_HERMITE","PARALLEL_PARK","0","0","0"
"2","12","37.3038957016","127.9072024799","-29.248919","-31.013569","0.315987109","18.104728","2.905686","CUBIC_HERMITE","PARALLEL_PARK","0","0","0"
"2","13","37.3038962391","127.9072050558","-29.020829","-30.953738","0.199533462","11.432425","3.141493","CUBIC_HERMITE","PARALLEL_PARK","0","0","0"
"2","14","37.3038965481","127.9072076907","-28.787518","-30.919347","0.094575309","5.418766","3.377326","CUBIC_HERMITE","PARALLEL_PARK","0","0","0"
"2","15","37.3038966428","127.9072103515","-28.551910","-30.908804","-0.004608397","-0.264042","3.613169","CUBIC_HERMITE","PARALLEL_PARK","0","0","0"
"2","16","37.3038965291","127.9072130112","-28.316404","-30.921459","-0.103042879","-5.903922","3.849015","CUBIC_HERMITE","PARALLEL_PARK","0","0","0"
"2","17","37.3038962045","127.9072156431","-28.083351","-30.957587","-0.205676392","-11.784389","4.084851","CUBIC_HERMITE","PARALLEL_PARK","0","0","0"
"2","18","37.3038956584","127.9072182163","-27.855508","-31.018388","-0.318014975","-18.220916","4.320668","CUBIC_HERMITE","PARALLEL_PARK","0","0","0"
"2","19","37.3038948714","127.9072206884","-27.636609","-31.105993","-0.446720041","-25.595173","4.556446","CUBIC_HERMITE","PARALLEL_PARK","0","0","0"
"2","20","37.3038938177","127.9072229973","-27.432159","-31.223294","-0.599834267","-34.367972","4.792156","CUBIC_HERMITE","PARALLEL_PARK","0","0","0"
"2","21","37.3038924710","127.9072250500","-27.250400","-31.373200","-0.785398163","-45.000000","5.027758","STRAIGHT","PARALLEL_PARK","0","0","0"
"2","22","37.3038909551","127.9072269557","-27.081650","-31.541950","-0.785398163","-45.000000","5.266406","STRAIGHT","PARALLEL_PARK","0","0","0"
"2","23","37.3038894392","127.9072288615","-26.912900","-31.710700","-0.785398163","-45.000000","5.505055","STRAIGHT","PARALLEL_PARK","0","0","0"
"2","24","37.3038879233","127.9072307673","-26.744150","-31.879450","-0.785398163","-45.000000","5.743703","STRAIGHT","PARALLEL_PARK","0","0","0"
"2","25","37.3038864074","127.9072326730","-26.575400","-32.048200","-0.785398163","-45.000000","5.982352","STRAIGHT","PARALLEL_PARK","0","0","0"
